"CARDID","LINEID","BEGINTIME","ENDTIME","STATIONFROM","STATIONTO","BUSID"
"97F56B1F1639741113A55A6AC47F7799","00817","20140401172600","20140401180903","22","28","00017512"
"4C4282C74C99C10422E74A1FDAAEC0CB","00817","20140401171400","20140401180909","16","28","00017512"
"B8BDE4CA0F1F49316F5F95C304DD4A4C","00817","20140401174100","20140401180922","26","28","00017512"
"6D4BCAA64A12F3689D27AF3BD66CC26A","00817","20140401172500","20140401180945","22","28","00017512"
"333610ACA2A4E81E5A5A7082AFC7CFD1","00817","20140401170000","20140401180952","7","28","00017512"
"84CED5607EDAB8E344076C0B55979061","00817","20140401172500","20140401180957","22","28","00017512"
"6B737E489DC828D458B05DDF708FEB3E","00817","20140401165600","20140401180958","4","28","00017512"
"F45618AC425F856799159F522A51B665","00817","20140401171200","20140401181007","14","28","00017512"
"E2BEFFAA0BCBBC4A8C08F1894415BA83","00817","20000000000000","20140401181009","0","28","00017512"
"39FB59FCBE1DC57ACAAD490C8C002FB8","00817","20140401172500","20140401181011","22","28","00017512"
"E964472A14CA20F50308F432ABC0CC4A","00817","20140401181500","20140401181638","28","28","00017512"
"3A6955D29CDCBDD8D4EF95F0866265F2","00817","20140401181400","20140401185445","28","27","00017512"
"1F93235B26D39B46461A2A74911D71FE","00817","20140401181400","20140401185526","28","27","00017512"
"3E519661DB6462E1872EBB6160893591","00817","20140401181400","20140401185644","28","27","00017512"
"08BF6873AEC0396CA01BD62D89B58C1D","00817","20140401181500","20140401185709","28","27","00017512"
"B89E674B3F952821B0C7728DB6C1F6FD","00817","20140401181500","20140401185727","28","27","00017512"
"CC19F5DCA744ACB23E58DF4AC27B348F","00817","20140401181500","20140401185801","28","26","00017512"
"362EC07A6A8789D146A7868023B286CD","00817","20140401181400","20140401185813","28","26","00017512"
"0FF1CF322FB0F872FE5AE3F35074173E","00817","20140401181500","20140401185833","28","26","00017512"
"AC963EA4FB38BE65F7EF213ED03C0637","00817","20140401181500","20140401190125","28","26","00017512"
"A6B9B6C78AE75FB0DA0F14ACF6E89C7B","00817","20140401181400","20140401190148","28","26","00017512"
"A8BABDBD14018802838C5FB8BA1C484F","00817","20140401181500","20140401190209","28","26","00017512"
"D653B8310F87F16172CD778DD819C4DF","00817","20140401181500","20140401190237","28","24","00017512"
"CB903E11905174EF37E14D75CE1C8606","00817","20140401071000","20140401073813","11","23","00017521"
"25DBDE9CCD0CC0811563A785D3319821","00817","20140401065900","20140401074548","4","25","00017521"
"5466B6F47AF4FF11A9C383E79764E236","00817","20140401070000","20140401074551","6","25","00017521"
"C7EB6B09FFA59C3A60DEEF059C0B792B","00817","20140401070000","20140401074628","6","25","00017521"
"DEF4E858BF03E58E88AFBAE79309C358","00817","20140401072200","20140401074727","19","25","00017521"
"0170EE24CB155176F5B6833DC6F06C5A","00817","20140401070200","20140401074751","7","25","00017521"
"A449C85EB74869D2435C7F89C3BD1016","00817","20140401072900","20140401074833","22","25","00017521"
"01A5C5F99EBA31F84A8F3E1B2739B16A","00817","20140401093400","20140401105848","28","4","00017512"
"03DCA817854696EBC36BF301247E44B5","00817","20140401165000","20140401165339","1","4","00017512"
"A1BB5709C97958EC311194DD6643142D","00817","20140401182700","20140401192316","28","22","00017521"
"CF93C2D189A9A5AC918F24959B6F59DC","00817","20140401182700","20140401192322","28","22","00017521"
"8A0707F6A503D691F603C4618C6F2916","00817","20140401190700","20140401192325","27","22","00017521"
"EA32D2638E0073FCD350252DFB0F2855","00817","20140401182400","20140401192451","28","22","00017521"
"6BA631F4322C93C817E6049E32146B86","00817","20140401182500","20140401192508","28","22","00017521"
"8589EAFA842746F153980B870C2BF23D","00817","20140401182500","20140401192512","28","22","00017521"
"63F10F1845A5719D35E0C067C6D9C826","00817","20140401182300","20140401192518","28","22","00017521"
"03174647DA6D2846C0496C8DE5EAA889","00817","20140401182700","20140401192650","28","21","00017521"
"C13D7AB1D7F3AB09C648C7C5A22B30F5","00817","20140401190700","20140401192814","26","20","00017521"
"C6B5BE4C022A7E88258A5DBE8C15B652","00817","20140401191900","20140401192914","23","19","00017521"
"37B41D9CA027106EF3E0BCCC26416F9D","00817","20140401182700","20140401193313","28","17","00017521"
"84F92632A930ED82041362F7E1F223D1","00817","20140401191900","20140401193708","23","14","00017521"
"EF9A9BC88C4674450F29420AB7A99A0B","00817","20140401190700","20140401193852","27","12","00017521"
"A677B2006D21A0D060EDD76A2A99BF14","00817","20140401070200","20140401075142","7","25","00017521"
"52A1ABC06896290BC99B1BFC030FCB27","00817","20140401075200","20140401081409","25","28","00017521"
"932E9A3627218190EA49CD12E98DE956","00817","20140401075400","20140401083243","27","28","00017521"
"BE52EA939637200C2E4498339C8D36D3","00817","20140401073000","20140401083249","22","28","00017521"
"3E56501A405225A245A601CC6ED49451","00817","20140401075300","20140401083733","27","28","00017521"
"E7823256810C1425EF9FE521DD798753","00817","20140401074500","20140401083850","25","28","00017521"
"67FD412D2E8278E5B1F832150D80D19F","00817","20140401074500","20140401083851","25","28","00017521"
"B38809F2CD57B22847255E07EF386025","00817","20140401075400","20140401084120","27","28","00017521"
"F8D04E89C1E8D8ED0635987009E32937","00817","20140401074400","20140401084221","25","28","00017521"
"0E7757B61C120BF2C1FD672971177485","00817","20140401075200","20140401084240","25","28","00017521"
"56BE1465EE5D21053E019E65927C1FA6","00817","20140401074100","20140401084244","24","28","00017521"
"6AACCFB530EC1693AED27AE6F2DAB08D","00817","20140401074100","20140401084605","24","28","00017521"
"30F43947FC5933BB56315DD167B7CE12","00817","20140401072500","20140401084608","21","28","00017521"
"4C1DB21D4719C6FD735B04ACE842E5D7","00817","20140401072900","20140401084612","22","28","00017521"
"1C277F8737EB1DE052CF7471E803289B","00817","20140401073000","20140401084615","22","28","00017521"
"7311B2EFD09C62C4407B0A5F2BCB0951","00817","20140401073900","20140401084616","24","28","00017521"
"74BE9B9029354929D123D829F2B7D390","00817","20140401074200","20140401084618","24","28","00017521"
"5D1C3F9D65DAB988DE7AC90207E85378","00817","20140401073800","20140401084619","23","28","00017521"
"A4C271E751E55E3B782319407681FBBC","00817","20140401074200","20140401084620","24","28","00017521"
"5FB0CCAFB0FEE1F54C105A561A05E2A6","00817","20140401072900","20140401084621","22","28","00017521"
"95ACDF67DA949FB82FBE5E5FF478F27C","00817","20140401072900","20140401084623","22","28","00017521"
"36681FA93A5CCB6428591965EE02DFAE","00817","20140401071800","20140401084624","17","28","00017521"
"449915A45BFF429F3DD5D00CADBE3CFB","00817","20140401072900","20140401084625","22","28","00017521"
"4C77BBB13DC027DBD4E6975B33AC2CDB","00817","20140401072900","20140401084630","22","28","00017521"
"49484F7A47D410B6533CC52732CEEB73","00817","20140401072900","20140401084631","22","28","00017521"
"6974F1DBE1316A34D596E9B5B35BD91E","00817","20140401072900","20140401084632","22","28","00017521"
"76B5DA87DBBC63CF49A4A329B59BE89F","00817","20140401072900","20140401084633","22","28","00017521"
"03B936B95374B362E5AFC6ECDA567AA0","00817","20140401074100","20140401084634","24","28","00017521"
"68B995B3C18E798AF1BF7807CD794397","00817","20140401072900","20140401084635","22","28","00017521"
"0125DDCC0A39901E5BD27C7B24F377FD","00817","20140401070200","20140401072146","7","19","00017521"
"15BE8678A1062E4364EC58976B0EEE25","00817","20140401070200","20140401072234","7","20","00017521"
"7B38B1EAE55D26D38972DD72892B0C40","00817","20140401070600","20140401072307","9","20","00017521"
"7A0E57FE76D2E596C65EB3241220EC26","00817","20140401065200","20140401072348","1","20","00017521"
"31559CE638B58992F793CED264954EF4","00817","20140401070300","20140401072444","8","20","00017521"
"DD969006BD80A9BA9315C108C2C02555","00817","20140401070000","20140401072510","6","21","00017521"
"EF9A9BC88C4674450F29420AB7A99A0B","00817","20140401071100","20140401072829","12","22","00017521"
"B77ABA32BD92C5E9AF76CD31EAA09169","00817","20140401065800","20140401073407","4","23","00017521"
"03E680B8FF9DCEE884675075AAD4BFC2","00817","20140401073000","20140401073436","22","23","00017521"
"99EBC8617DC27CE85780C8AFEF034D4C","00817","20140401072500","20140401073443","21","23","00017521"
"9D1F5268872A94DD8F9E60C7B058B953","00817","20140401072200","20140401073455","19","23","00017521"
"0B12DF4F870F79E1410B94985B51B38C","00817","20140401071200","20140401073456","12","23","00017521"
"68A266C2CAFBD92DBB88EE9D473274E9","00817","20140401070300","20140401073503","8","23","00017521"
"23B9F8277F19C54EC5D984350D93760A","00816","20140401093000","20140401104026","31","37","00017499"
"5448102B6DD0591A73046880246DF8BB","00816","20140401093300","20140401104032","32","37","00017499"
"A4D8ACCC31E6B671C590DF2B12E3FFD9","00816","20140401095900","20140401104034","35","37","00017499"
"B9817510653D8D35DE874CD50BF8A9DB","00816","20140401091200","20140401104041","22","37","00017499"
"A540E6B2CD2DFEE1F1B37C60F2FEAEE7","00816","20140401092000","20140401104043","26","37","00017499"
"AD57253F9DCF0424644A52186CCF3740","00816","20140401083700","20140401104047","2","37","00017499"
"2114F0B610F1C5490E1D2875EAE3B533","00816","20140401104500","20140401110732","37","35","00017499"
"10EA26E2C11DFE6006B770B424D7977E","00816","20140401110700","20140401112454","36","34","00017499"
"37A9741B864878D9594E5A26C7FAD26F","00816","20140401110700","20140401112457","36","34","00017499"
"59F152CBDBF17ED661A3771671F4AF8E","00816","20140401104500","20140401113022","37","31","00017499"
"65D0B3892FC08CC62AD7DF16CD24C47D","00816","20140401104500","20140401113024","37","31","00017499"
"C1384D0E8EBF1A13C7DE1896682C0947","00816","20140401104500","20140401113029","37","31","00017499"
"62B203A2A768457F6798BA0C5978CE3D","00816","20140401113000","20140401113250","32","30","00017499"
"C0710EC4B87A46CDE020BD00B726490E","00816","20140401110600","20140401113647","36","28","00017499"
"3AF12064A3E2DD8CC5FDCEA1E542F29B","00816","20140401104500","20140401113706","37","28","00017499"
"0A8A669B934298CF9FFAF2F9C8D7768D","00816","20140401105000","20140401114611","37","24","00017499"
"7792EFBBE8B4166BB9B7935B85671123","00816","20140317163100","20140401173546","34","34","00017499"
"7792EFBBE8B4166BB9B7935B85671123","00816","20140401173500","20140401174613","34","35","00017499"
"13B5D6B08B0E60C0CEAD51A6540B8A20","00816","20140401173300","20140401174908","33","35","00017499"
"9E8B2D93E7B424D2AC248CCFDEA2FF4D","00816","20140401172000","20140401175152","27","35","00017499"
"7FD56B75DA7F1AF69211CC8CAC82A38B","00816","20140401172600","20140401180827","30","37","00017499"
"8FBE43C154E94016A7D7F3285A53F22E","00816","20140401165000","20140401180906","9","37","00017499"
"CEA2D0D4C8D69B28B794F4B474434DEA","00816","20140401172800","20140401180910","31","37","00017499"
"0B6F1ABBE8376BC0F28F122222321F5B","00816","20140401173500","20140401180920","34","37","00017499"
"D9D01B6561F48531604FA70F6F0BF29D","00816","20140401171200","20140401180934","24","37","00017499"
"3FFE4710922E924A74DB0A91B9599F98","00816","20140401172800","20140401180936","31","37","00017499"
"5C6402359A7E593F878FF7993DA33B5C","00816","20140401172800","20140401180937","31","37","00017499"
"764EECDF1E864A0765C7300D21FA27AD","00816","20140401173500","20140401180940","34","37","00017499"
"BEF3F4520CEE667A5671CEDA047CA217","00816","20140401165000","20140401180941","9","37","00017499"
"BC59DEE80EB5CBD0A8527FC912A34F80","00816","20140401175200","20140401180944","35","37","00017499"
"3E62964A202E785BC5099D2AFF34136B","00816","20140401175200","20140401180945","35","37","00017499"
"7447B0B4C5E42AC1809EEE20106571F3","00658","20140401175800","20140401190209","8","26","00013140"
"22B90B9555D278226387D2B5550B1E0E","00658","20140401185700","20140401190238","25","26","00013140"
"9D5941B41862B7AE65F6F9C44D1755BF","00658","20140401183700","20140401190239","20","26","00013140"
"3985EFF029825F04E560CB7482EF0CE1","00658","20140401185900","20140401190243","25","26","00013140"
"0F6893775285CDACC8363AD6F532D5CD","00658","20140401185900","20140401190244","25","26","00013140"
"D9E414EB201D42FBBE30C7B14621B5B4","00694","20140401092000","20140401095349","31","19","00013156"
"CDFDCDDA6CFFB78D1DB5AC80DF4D853F","00694","20140401091300","20140401095354","32","19","00013156"
"3F5103DC5A96CE77358BA7820E89A6F3","00694","20140401092900","20140401095416","28","16","00013156"
"A381099850E7882F28458267C6667CEA","00694","20140401093500","20140401095426","27","16","00013156"
"4302E298DDEC156EDEE2D1A3B2082AF1","00694","20140401093500","20140401095722","27","16","00013156"
"AF172DCCA1E8C571019D6393CB358557","00694","20140401090700","20140401095908","34","16","00013156"
"1BE46F1FEFD8C5AC123EBED67AC5312A","00694","20140401095900","20140401095916","16","16","00013156"
"36E70474F4D3212FC52B378FA343EE0F","00694","20140401095900","20140401095931","16","13","00013156"
"DE0378CFBF14AC285940D887A1FBD7A7","00694","20140401093500","20140401100054","27","13","00013156"
"7C91E6DA148E744923E5A8EBA3C2C8E1","00694","20140401093500","20140401100204","27","13","00013156"
"910C8E1E00362F01861919DA0DEDDEC5","00694","20140401095300","20140401100221","19","13","00013156"
"B521F4AB8595270767B4531F8FB84162","00694","20140401090600","20140401100248","34","13","00013156"
